id,mean_diff,G
mention,0.05417142857142857,M
introduced,0.0541,F
establish,0.05408888888888889,F
detainees,0.054,M
persuade,0.054,M
jersey,0.053975,F
probable,0.053955555555555555,F
official,0.05382222222222222,M
criticism,0.0538,F
cleveland,0.0538,M
disfavored,0.0538,M
executed,0.0538,M
providers,0.0537,F
remedy,0.05364,F
admissions,0.0536,F
excise,0.0536,F
exposure,0.0536,F
coal,0.05357142857142857,M
realm,0.0534,F
my,0.05338333333333333,M
killing,0.05335,M
inspection,0.05328,F
simmons,0.05324,F
directly,0.0532,F
effectively,0.0532,F
features,0.0532,F
games,0.0532,M
appellee,0.0531,M
implication,0.053033333333333335,M
across,0.053,F
arbitrarily,0.053,F
license,0.053,M
aircraft,0.0529,M
consists,0.0529,M
better,0.05288888888888889,M
corpus,0.05288888888888889,M
ground,0.052844444444444444,M
proposal,0.05284,F
endorse,0.0528,M
attack,0.05274285714285715,M
entered,0.052725,M
premise,0.052714285714285714,M
registered,0.0527,F
investigate,0.0527,M
consistent,0.05266666666666667,M
heightened,0.0526,F
permanent,0.0526,M
serve,0.0526,M
overruling,0.052500000000000005,F
bars,0.05248,F
affiliation,0.0524,F
petition,0.0524,M
extend,0.052375,M
collins,0.0523,F
lockett,0.0523,F
representing,0.0523,M
reversing,0.0523,M
mr,0.05228888888888889,M
individuals,0.05226666666666667,M
admission,0.0522,F
severity,0.0522,M
threatening,0.0522,M
exist,0.052175,M
substance,0.052142857142857144,M
sullivan,0.05213333333333334,M
department's,0.0521,F
move,0.0521,F
receipt,0.0521,M
results,0.052075,F
both,0.05203076923076923,M
credit,0.052,F
september,0.052,M
users,0.052,M
tangible,0.0519,F
enhanced,0.0518,M
dismiss,0.05177142857142857,M
side,0.05177142857142857,M
cooper,0.051699999999999996,F
cure,0.051699999999999996,F
resale,0.051699999999999996,F
slip,0.05165,F
forfeiture,0.05163333333333334,M
difficulty,0.051571428571428574,M
membership,0.051533333333333334,F
ideas,0.051533333333333334,M
flow,0.05148,M
mechanism,0.05144,F
paying,0.05144,M
contract,0.05142222222222222,F
miscarriage,0.0514,M
parental,0.05135,M
minnesota,0.051333333333333335,F
duty,0.05131111111111111,M
pendent,0.0513,F
persuasion,0.0513,F
statutorily,0.0513,F
scheme,0.05128888888888889,F
argued,0.0512,M
sets,0.051199999999999996,M
fixed,0.051166666666666666,F
judicially,0.0511,F
were,0.0511,M
participants,0.051,F
precludes,0.0509,F
uphold,0.0509,F
group,0.050888888888888886,F
confronted,0.05088,F
exclude,0.05085,M
seven,0.050839999999999996,F
traditionally,0.05077142857142857,F
division,0.05076666666666667,M
use,0.050692307692307696,M
readily,0.05051428571428571,F
common,0.0505,F
filled,0.0505,M
conference,0.05043333333333333,F
pursue,0.05043333333333333,F
acknowledge,0.0504,F
fired,0.0504,F
affirmed,0.0504,M
telecommunications,0.0504,M
allegations,0.050314285714285714,M
delivered,0.0503,M
attached,0.05024,M
sue,0.05022857142857143,F
consequence,0.05022857142857143,M
autonomy,0.0502,F
develop,0.0502,F
suspect,0.0502,F
act’s,0.0502,M
constitutions,0.0502,M
nixon,0.0502,M
message,0.05017142857142857,M
believe,0.050133333333333335,M
rarely,0.050100000000000006,F
reply,0.0501,F
fell,0.05,F
retrial,0.05,M
true,0.04994,M
denies,0.04988,M
innocence,0.04982857142857143,M
press,0.04982857142857143,M
asset,0.0498,F
backpay,0.0498,F
detention,0.0498,M
bargaining,0.049777777777777775,F
therein,0.0497,M
influenced,0.049699999999999994,F
shape,0.049699999999999994,M
overrule,0.0496,F
produces,0.0496,M
respect,0.04958333333333333,M
prompt,0.0495,F
publicly,0.0495,F
ruled,0.04944,F
mich,0.0494,F
operative,0.0494,F
pose,0.0494,F
elementary,0.0494,M
hands,0.0494,M
incarceration,0.0494,M
exchange,0.04937142857142857,M
presidential,0.04935,M
lee,0.0493,F
abstract,0.04923333333333334,F
expressed,0.049225,M
adversarial,0.0492,F
leaving,0.0492,M
raise,0.0492,M
technical,0.0492,M
undoubtedly,0.0492,M
pain,0.049100000000000005,F
stipulation,0.049100000000000005,F
parcel,0.049,F
discharges,0.049,M
sound,0.04894285714285714,M
considerable,0.048933333333333336,F
tell,0.048914285714285716,M
adds,0.0489,M
collateral,0.04885,M
drawn,0.0488,F
heavy,0.0488,F
complaints,0.0488,M
lesser,0.04877142857142857,M
search,0.04876,F
avoids,0.04875,M
rates,0.048725,F
certain,0.04870909090909091,M
reveal,0.0487,M
judge's,0.04865714285714286,M
memorial,0.0486,F
target,0.0486,F
classified,0.0486,M
solution,0.0486,M
order,0.048584615384615386,M
embodied,0.048549999999999996,F
her,0.048545454545454544,F
incompatible,0.0485,F
overwhelming,0.0485,M
heavily,0.04844,F
decisionmaking,0.04844,M
pleas,0.0484,F
matters,0.0484,M
wrongful,0.04836666666666667,F
relevant,0.04833333333333333,F
inflicted,0.048299999999999996,F
commissioners,0.048299999999999996,M
transfers,0.048299999999999996,M
funds,0.04828888888888889,M
last,0.04825,M
adversary,0.04824,M
contributed,0.0482,F
frivolous,0.0482,M
someone,0.0482,M
differences,0.04817142857142857,F
governments,0.04817142857142857,F
discretion,0.04816363636363636,F
overcome,0.04812,M
patents,0.048100000000000004,M
griffin,0.04804,F
lot,0.048,F
appearance,0.048,M
vessel,0.048,M
list,0.047914285714285715,F
deterrent,0.0479,F
el,0.0479,M
applicable,0.04788888888888889,M
distinguishing,0.04784,F
drawing,0.04784,F
reservations,0.0478,M
numbers,0.0477,F
challenged,0.04768888888888889,F
respondents,0.04767272727272727,F
conviction,0.04767272727272727,M
office,0.04766666666666667,M
choices,0.04764,M
destroyed,0.0476,F
submission,0.0475,M
high,0.047488888888888886,F
possibility,0.047488888888888886,M
problem,0.047466666666666664,M
require,0.047466666666666664,M
tort,0.04745,F
barrier,0.0474,F
majority’s,0.0474,M
witness,0.0474,M
behalf,0.04737142857142857,F
liable,0.04737142857142857,F
proceeds,0.04736666666666667,M
merely,0.047345454545454545,M
north,0.047325,F
defect,0.04724,F
exceptions,0.0472,F
sensitive,0.0472,F
strong,0.0472,F
restrain,0.0472,M
violation,0.047145454545454546,M
prisoners,0.04705,M
strickland,0.04704,M
user,0.047,M
wants,0.047,M
judgment,0.04698461538461539,F
usual,0.04696666666666667,F
alike,0.0469,F
an,0.04688571428571429,M
investors,0.0468,M
avoided,0.04672,M
unauthorized,0.046700000000000005,F
engage,0.04665,F
shown,0.0466,F
tit,0.0466,F
top,0.0466,F
foot,0.0466,M
justifying,0.0466,M
messages,0.0466,M
oil,0.04657142857142857,F
reflected,0.046566666666666666,M
parents,0.04655,M
leads,0.04652,M
settlement,0.046514285714285716,F
brings,0.0465,M
customer,0.0465,M
natural,0.04648888888888889,M
legally,0.04643333333333333,M
mills,0.0462,F
processing,0.0462,F
expression,0.0462,M
isolation,0.0462,M
repeat,0.0462,M
play,0.04613333333333333,M
dignity,0.0461,M
activity,0.046066666666666665,F
intervention,0.04604,F
doctrines,0.046,F
deciding,0.046,M
districts,0.046,M
licenses,0.046,M
confinement,0.04597142857142857,M
contrary,0.045945454545454546,M
elections,0.045925,M
appointed,0.04591428571428571,M
minor,0.04591428571428571,M
people,0.04582222222222222,M
acquisition,0.0458,F
anticompetitive,0.0458,F
saving,0.0458,F
circuit,0.04574545454545455,F
significant,0.04574,M
automatically,0.045720000000000004,M
susceptible,0.045700000000000005,F
ga,0.045700000000000005,M
interview,0.045700000000000005,M
relies,0.04568888888888889,F
reporting,0.04564,F
prevailing,0.04563333333333333,F
safeguards,0.0456,F
identical,0.04557142857142857,F
fear,0.045524999999999996,M
options,0.0455,F
ends,0.0455,M
ample,0.0454,F
facto,0.0454,F
supervisors,0.0454,F
announcing,0.0454,M
paper,0.045366666666666666,F
commitment,0.04534285714285714,F
enactment,0.045325,M
sit,0.0453,F
observations,0.0453,M
passengers,0.0453,M
institution,0.04528,M
equipment,0.04524,F
administering,0.0452,F
feasible,0.0452,F
evil,0.0452,M
story,0.0452,M
unduly,0.0451,F
worker,0.0451,F
assignment,0.0451,M
its,0.04507142857142857,M
prevailed,0.045,F
redistricting,0.045,F
entity,0.04497142857142857,F
suspicion,0.04497142857142857,F
edwards,0.04496666666666667,M
prisons,0.044950000000000004,M
discriminate,0.04493333333333333,M
bivens,0.044899999999999995,M
favored,0.044899999999999995,M
ultimately,0.04485,F
comm'n,0.04477142857142857,F
ought,0.04474285714285715,F
future,0.04468888888888889,M
privilege,0.0446,M
where,0.04458461538461538,M
democratic,0.044514285714285715,M
concern,0.04448888888888889,M
segregation,0.04448,M
integrity,0.04443333333333333,M
impaired,0.0444,M
exercising,0.044366666666666665,M
jury's,0.044314285714285716,F
rejecting,0.044314285714285716,M
torts,0.0443,F
union's,0.0443,F
association,0.04428888888888889,F
taxation,0.04425,F
simple,0.04425,M
upholding,0.04423333333333333,F
located,0.04423333333333333,M
establishes,0.04417142857142857,M
provisions,0.04415,M
offering,0.04413333333333333,F
accused,0.044125,M
argue,0.044125,M
york's,0.0441,F
attorney’s,0.0441,M
committed,0.044066666666666664,M
bounds,0.04405,M
alteration,0.044,F
nd,0.044,F
questioning,0.044,M
identify,0.04397142857142857,M
successive,0.04396666666666667,M
agency,0.043945454545454544,M
satisfied,0.043925,F
law,0.04391428571428571,F
roberts,0.043899999999999995,M
about,0.04387692307692308,M
habeas,0.04381666666666667,M
substantive,0.04377777777777778,F
church,0.043742857142857146,F
s.w,0.0437,F
venue,0.0437,M
drug,0.04368888888888889,F
england,0.043680000000000004,M
trustees,0.04364,F
attempted,0.04357142857142857,M
kill,0.04355,M
reviewing,0.043514285714285714,M
bright,0.0435,F
designed,0.04348888888888889,F
kind,0.04348888888888889,M
wright,0.04343333333333333,F
mining,0.0434,M
seller,0.0434,M
compulsory,0.043300000000000005,M
improperly,0.0433,F
md,0.0433,F
rehabilitation,0.0433,M
statute’s,0.0433,M
creation,0.0432,F
guide,0.0432,F
square,0.0432,M
lopez,0.04315,M
further,0.04314545454545454,M
dissent,0.043133333333333336,M
term,0.04310909090909091,M
jobs,0.0431,F
willful,0.0431,F
clark,0.0431,M
treats,0.0431,M
can,0.043092307692307694,M
instruction,0.04308888888888889,F
grounds,0.04308888888888889,M
lord,0.043,M
parties,0.0429,F
jj,0.0429,M
reorganization,0.0429,M
res,0.042899999999999994,F
objected,0.042899999999999994,M
districting,0.0428,F
albeit,0.0428,M
millions,0.0428,M
apart,0.04276666666666667,M
conduct,0.04273333333333333,F
dismissal,0.04271428571428571,M
promulgate,0.0427,M
purchaser,0.0427,M
terminate,0.0427,M
h,0.04268888888888889,F
equality,0.0426,F
monell,0.0426,F
transmission,0.0426,F
affirming,0.0426,M
sponte,0.0426,M
sua,0.0426,M
ballot,0.04253333333333333,M
richardson,0.042499999999999996,M
plaintiff,0.042300000000000004,F
findings,0.04228888888888889,M
safeguard,0.0422,F
narrowly,0.04217142857142857,F
conform,0.0421,F
yes,0.04203333333333333,M
accords,0.042,F
weight,0.042,F
able,0.042,M
demonstrating,0.042,M
offices,0.042,M
evidence,0.04195714285714286,F
long,0.04194545454545454,F
director,0.041933333333333336,M
insistence,0.0419,F
event,0.04188888888888889,M
prepared,0.041833333333333333,F
abortion,0.041800000000000004,F
accrued,0.0418,F
deterrence,0.0418,F
character,0.0418,M
checks,0.0417,M
population,0.041675000000000004,M
furthermore,0.041633333333333335,F
afforded,0.0416,F
disregard,0.0416,F
notions,0.0416,F
foreseeable,0.0416,M
kinds,0.0416,M
theft,0.0416,M
contention,0.04157142857142857,F
excessive,0.04157142857142857,F
engaged,0.041525,M
gray,0.041499999999999995,F
bail,0.041499999999999995,M
introduce,0.0414,F
tailoring,0.0414,F
undue,0.0414,F
protects,0.04137142857142857,F
eliminate,0.04137142857142857,M
de,0.041325,F
miss,0.0413,F
sees,0.0413,F
discovery,0.04125714285714285,F
burden,0.041254545454545453,F
lies,0.04124,M
divorce,0.0412,F
video,0.0412,M
applications,0.041171428571428574,F
facilities,0.041171428571428574,M
knew,0.041114285714285714,M
overruled,0.04108,F
for,0.041057142857142855,F
implicated,0.04104,F
indiana,0.04104,M
taxed,0.041,F
erroneous,0.040975,M
warrant,0.04094,F
railroad,0.040914285714285716,F
defects,0.040900000000000006,F
valid,0.04088888888888889,F
deadly,0.04088,F
motives,0.0408,M
probative,0.0408,M
alien,0.04074285714285714,M
probation,0.04073333333333333,M
cfr,0.040725,M
showed,0.0407,F
imposed,0.0407,M
television,0.04068,M
charge,0.04062222222222222,M
blanket,0.0406,F
impeachment,0.0406,M
carriers,0.04057142857142857,F
adoption,0.04057142857142857,M
unique,0.040542857142857144,F
marshall,0.040542857142857144,M
prospective,0.04053333333333333,F
major,0.04037142857142857,M
discrimination,0.04033333333333333,F
decisions,0.0403,F
supervisor,0.0403,F
automobiles,0.0403,M
cohen,0.0403,M
equally,0.04025,M
publication,0.04024,M
investigation,0.040225,M
alimony,0.0401,F
exhausted,0.0401,M
misdemeanor,0.0401,M
claiming,0.04,M
commits,0.04,M
iowa,0.04,M
whole,0.04,M
determines,0.039933333333333335,M
ignore,0.039933333333333335,M
blind,0.039900000000000005,F
navigable,0.039900000000000005,F
repair,0.039900000000000005,F
rape,0.039900000000000005,M
gregory,0.0398,F
marital,0.0398,F
compromise,0.0398,M
detail,0.0398,M
rebuttal,0.0398,M
strange,0.0398,M
requirement,0.039733333333333336,F
participating,0.0397,F
false,0.03966666666666667,M
title,0.03965,F
prophylactic,0.0396,F
repeal,0.0396,M
secured,0.039599999999999996,M
lawful,0.03951428571428572,M
feel,0.0395,M
fish,0.039466666666666664,F
penalties,0.03942857142857143,M
epa's,0.0394,F
personal,0.0394,F
traditions,0.0394,F
oppose,0.0394,M
creating,0.03931428571428571,M
premised,0.0393,F
races,0.0393,M
whenever,0.039228571428571425,M
alabama,0.0392,F
objects,0.0392,F
worked,0.0392,F
borne,0.0392,M
censorship,0.0392,M
carrier,0.039175,F
happened,0.039150000000000004,M
amounted,0.039099999999999996,M
participation,0.039028571428571426,F
register,0.039,M
took,0.039,M
q,0.038971428571428574,M
sentence,0.03895,M
immune,0.038900000000000004,M
meritorious,0.038900000000000004,M
charter,0.03886666666666667,M
implementation,0.0388,M
nations,0.0388,M
crime,0.03874545454545454,M
efforts,0.038725,F
concluding,0.038725,M
magistrate,0.038714285714285715,M
project,0.0387,F
savings,0.0387,F
coming,0.0387,M
invalid,0.038650000000000004,M
partnership,0.0386,F
planning,0.0386,F
handicapped,0.0386,M
mens,0.0386,M
rea,0.0386,M
reviewable,0.0386,M
six,0.0386,M
preliminary,0.038599999999999995,F
personnel,0.038599999999999995,M
inside,0.0385,F
park,0.03848,F
retarded,0.03844,F
near,0.03844,M
inappropriate,0.0384,F
pricing,0.0384,F
pursuing,0.0384,F
emergency,0.0384,M
claim,0.038384615384615385,F
arising,0.038325,F
sustain,0.0383,M
aliens,0.038275000000000003,M
constitutionality,0.03825,F
properties,0.0382,F
debates,0.0382,M
initiative,0.03815,F
shortly,0.038099999999999995,F
admittedly,0.038099999999999995,M
churches,0.038099999999999995,M
demanded,0.038099999999999995,M
terry,0.03804,F
sheriff,0.03804,M
man,0.038,M
reliable,0.038,M
sentencer,0.03795,F
alia,0.0379,F
rulings,0.0379,F
seeking,0.037866666666666667,F
enjoy,0.03784,F
preserving,0.03784,M
strike,0.03782857142857143,M
supporting,0.03782857142857143,M
adverse,0.0378,F
instruments,0.0378,F
east,0.0378,M
included,0.0378,M
forced,0.037771428571428574,F
advisory,0.037733333333333334,F
somehow,0.037733333333333334,M
living,0.037720000000000004,F
differ,0.0377,F
narrowing,0.0376,F
delegation,0.0376,M
manifest,0.0376,M
month,0.03748,M
arizona,0.037475,F
apr,0.0374,F
consumption,0.0374,F
estimate,0.0374,F
intact,0.0374,F
initiate,0.0374,M
jenkins,0.0374,M
trying,0.0374,M
justice,0.037353846153846154,M
merits,0.037311111111111114,M
doe,0.0373,F
rightly,0.0373,F
race,0.03722222222222222,F
born,0.0372,F
enforceable,0.0372,F
ambiguous,0.03717142857142857,M
places,0.037125,F
crim,0.0371,F
hardship,0.037099999999999994,M
tariff,0.03704,F
especially,0.037025,F
sheet,0.037,F
bona,0.037,M
complex,0.037,M
executing,0.037,M
fide,0.037,M
obscene,0.037,M
had,0.036957142857142855,M
commerce,0.03693333333333333,M
carter,0.0369,M
treaties,0.0369,M
maintenance,0.03688,M
less,0.03685,M
product,0.036825,M
anticipated,0.0368,F
compensation,0.03673333333333333,F
richmond,0.036699999999999997,F
mandatory,0.03668888888888889,M
south,0.0366,F
vice,0.0366,F
alexander,0.0366,M
border,0.0366,M
runs,0.036500000000000005,F
transfer,0.03648888888888889,M
highest,0.03644,F
zone,0.03643333333333333,F
experienced,0.0364,F
lawyer,0.0364,M
monroe,0.0364,M
patent,0.0364,M
worse,0.0364,M
advertising,0.03637142857142857,F
bears,0.036314285714285716,F
permitted,0.03631111111111111,F
banking,0.0363,F
driver,0.0363,M
election,0.03628888888888889,M
treatise,0.03626666666666667,F
recent,0.03625,F
hamilton,0.0362,F
intrusive,0.0362,F
component,0.0362,M
objectively,0.0362,M
structural,0.0362,M
explicitly,0.036125,M
culpability,0.0361,F
mathews,0.0361,F
distinguish,0.03605714285714286,F
tenth,0.036,F
valuation,0.036,F
desegregation,0.036,M
unfairness,0.036,M
deliberations,0.0359,M
florida,0.035866666666666665,M
votes,0.035866666666666665,M
irs,0.03584,F
rights,0.03583076923076923,F
ky,0.0358,F
prong,0.0358,F
doubtful,0.035750000000000004,M
typically,0.03573333333333333,F
preferences,0.035699999999999996,F
distinguished,0.0356,F
party’s,0.0356,M
briefing,0.03555,M
special,0.03550909090909091,M
ford,0.035500000000000004,F
moved,0.035500000000000004,F
gap,0.035500000000000004,M
january,0.035500000000000004,M
presently,0.035500000000000004,M
subdivisions,0.035500000000000004,M
table,0.035500000000000004,M
statute's,0.03545,M
regardless,0.0354,F
exhaust,0.0354,M
needs,0.035371428571428574,F
market,0.03528888888888889,F
randolph,0.0352,F
unenforceable,0.0352,F
discharge,0.0352,M
logic,0.0352,M
speak,0.03517142857142857,M
consumer,0.035114285714285716,F
entirety,0.0351,M
seek,0.03508888888888889,F
avoid,0.03508888888888889,M
intentionally,0.03508,M
absent,0.03505,F
importance,0.035022222222222225,M
effectuate,0.035,F
evans,0.035,F
tenn,0.035,F
view,0.034984615384615385,F
transaction,0.03497142857142857,M
indictment,0.034942857142857144,M
congressional,0.03494,M
compliance,0.034925,F
profession,0.0349,F
impact,0.034888888888888886,F
relationship,0.034888888888888886,F
our,0.03485714285714286,M
motivated,0.034833333333333334,M
depriving,0.0348,F
worst,0.0348,M
hearsay,0.03475,M
prior,0.03473333333333333,M
you,0.03468888888888889,M
mass,0.0346,F
detroit,0.0346,M
burdens,0.03457142857142857,M
objections,0.03453333333333333,F
contractors,0.0345,F
founded,0.0345,F
withdraw,0.0345,F
village,0.0345,M
assertion,0.0344,F
inmate,0.0344,F
rhode,0.0344,F
diligence,0.0344,M
prerequisite,0.0344,M
reynolds,0.0344,M
serving,0.0344,M
taken,0.034333333333333334,F
regarding,0.03431111111111111,F
anti,0.0343,M
producers,0.0343,M
water,0.03428888888888889,M
blue,0.03428,F
elect,0.03424,M
sufficiently,0.0342,F
tribe,0.0342,M
types,0.0342,M
participate,0.03417142857142857,F
situations,0.03417142857142857,M
case,0.03414285714285714,M
miranda,0.034125,F
spouses,0.034100000000000005,F
devices,0.0341,F
prove,0.03408888888888889,F
served,0.034075,M
regulatory,0.03406666666666667,F
flight,0.03404,M
contribution,0.034,F
arise,0.034,M
driven,0.034,M
no,0.03397142857142857,M
represent,0.03397142857142857,M
answers,0.03393333333333333,M
river,0.03393333333333333,M
enhancement,0.0339,M
issue,0.033830769230769234,M
carries,0.0338,F
suggests,0.0338,F
ten,0.0338,F
wages,0.0338,F
coercive,0.0338,M
delayed,0.0338,M
examined,0.03375,F
requiring,0.03373333333333333,M
products,0.03371428571428571,F
believes,0.03371428571428571,M
described,0.03371111111111111,M
defense,0.03370909090909091,M
general's,0.033699999999999994,M
homicide,0.033699999999999994,M
interpretive,0.03368,M
definitions,0.0336,M
tells,0.0336,M
threats,0.0336,M
accounting,0.0335,F
reprinted,0.0335,F
staff,0.0335,M
october,0.03344,M
turner,0.03344,M
inform,0.033433333333333336,F
ultimate,0.033424999999999996,M
wilson,0.0334,F
comes,0.0334,M
obscenity,0.0334,M
stations,0.0334,M
therefore,0.033299999999999996,F
debts,0.033299999999999996,M
house,0.03328888888888889,M
else,0.03323333333333334,M
communications,0.03322857142857143,M
concerted,0.0332,F
conscience,0.0332,F
thompson's,0.0332,F
respectful,0.0332,M
using,0.0332,M
longer,0.033174999999999996,M
concept,0.033171428571428574,M
wide,0.033133333333333334,F
exclusion,0.033125,M
expresses,0.033100000000000004,M
identity,0.03308,F
approved,0.03305,F
permitting,0.03305,M
total,0.03305,M
barriers,0.033,F
industries,0.033,F
basis,0.03298461538461538,M
break,0.03295,F
idaho,0.032933333333333335,F
bond,0.03292,F
shell,0.0329,F
sec,0.0329,M
georgia,0.03288888888888889,M
accuracy,0.03288,F
guns,0.03286666666666667,F
sess,0.03285,F
dc,0.0328,F
fatal,0.0328,F
dramatically,0.0328,M
juror,0.0328,M
submit,0.032799999999999996,M
massachusetts,0.03277142857142857,F
agree,0.03274,F
decisis,0.032733333333333337,F
granting,0.03271428571428572,M
blackstone,0.0327,M
proposition,0.03268888888888889,M
board,0.032545454545454544,F
orderly,0.0325,M
income,0.03244,F
strongly,0.03244,F
discriminatory,0.0324,F
lewis,0.0324,F
pays,0.0324,F
led,0.03237142857142857,M
performed,0.03237142857142857,M
occupants,0.032299999999999995,F
partisan,0.032299999999999995,F
proof,0.03228888888888889,F
unanimous,0.03228,M
appellant,0.032228571428571426,M
circuit’s,0.0322,F
motions,0.0322,F
invention,0.0322,M
property,0.03218461538461539,M
forms,0.03217142857142857,F
influence,0.03217142857142857,F
deportation,0.03216666666666667,M
assumption,0.03208888888888889,M
maintained,0.03208,F
very,0.032054545454545454,M
vacate,0.03204,F
asserts,0.032,F
experts,0.032,M
favors,0.032,M
held,0.03198461538461538,F
phase,0.031971428571428574,F
establishment,0.031925,F
barred,0.031914285714285714,F
purposes,0.0319,F
briefs,0.0319,M
illustrates,0.0319,M
red,0.0319,M
abandon,0.0318,F
bacchus,0.0318,F
bakke,0.0318,F
carry,0.0318,F
federalism,0.031766666666666665,F
pattern,0.031766666666666665,F
distinct,0.03174285714285714,M
beside,0.031700000000000006,M
bennett,0.0316,F
factor,0.0316,F
cranch,0.0316,M
net,0.0316,M
procedurally,0.0316,M
x,0.0316,M
drugs,0.03151428571428572,F
reduced,0.03148,M
treat,0.03145714285714286,M
facts,0.03145454545454546,F
applied,0.0314,F
dollar,0.0314,F
attacks,0.0314,M
library,0.0314,M
rental,0.0314,M
firearm,0.03137142857142857,F
terms,0.031345454545454544,M
suit,0.03134,F
favorable,0.03133333333333333,M
adjustment,0.0313,M
floor,0.0313,M
conversation,0.031299999999999994,M
trust,0.03128888888888889,F
delay,0.031275,F
broader,0.03122857142857143,M
copies,0.0312,F
economic,0.0312,F
lemon,0.0312,F
assignments,0.0312,M
balanced,0.0312,M
poor,0.0312,M
chapter,0.03115,M
constitutes,0.031114285714285716,M
teacher,0.0311,F
misleading,0.03104,F
parole,0.031022222222222222,M
cadc,0.031,F
lien,0.030971428571428573,M
discrete,0.0309,F
fuel,0.0309,F
icc,0.0309,F
sanctioned,0.0309,F
schedule,0.0309,F
airport,0.0309,M
intelligence,0.0309,M
racial,0.03088888888888889,F
retroactively,0.030879999999999998,F
schemes,0.03084,F
abroad,0.0308,F
operated,0.0308,F
sufficiency,0.0308,F
epa,0.0308,M
previous,0.03077142857142857,M
depend,0.030733333333333335,F
seen,0.030733333333333335,M
affords,0.030699999999999998,F
negotiated,0.030699999999999998,F
preemption,0.030699999999999998,F
purchases,0.030699999999999998,F
decree,0.03062857142857143,M
restitution,0.0306,F
coleman,0.0306,M
date,0.0306,M
engineers,0.0306,M
felony,0.0306,M
policy,0.03056923076923077,F
corruption,0.03055,M
appropriate,0.030545454545454546,F
read,0.030539999999999998,M
export,0.030533333333333332,M
flat,0.0305,F
replaced,0.0305,F
yield,0.0305,F
composition,0.0305,M
don't,0.0305,M
broadcast,0.0304,F
emphasized,0.0304,F
injunction,0.0304,F
newspapers,0.0304,F
disposed,0.0304,M
pickering,0.0304,M
all,0.030357142857142857,M
groups,0.0303,F
trafficking,0.0303,M
simply,0.030283333333333332,M
wage,0.03028,F
coa,0.030266666666666667,F
coolidge,0.030266666666666667,F
dna,0.030266666666666667,F
arbitrators,0.0302,F
closure,0.0302,F
cone,0.0302,F
electors,0.0302,F
foia,0.0302,F
ftca,0.0302,F
intoxication,0.0302,F
jurek,0.0302,F
acca,0.0302,M
csa,0.0302,M
mean,0.0302,M
persecution,0.0302,M
pollutant,0.0302,M
tenure,0.0302,M
witherspoon,0.0302,M
study,0.03014285714285714,F
county,0.03014,M
usage,0.030100000000000002,M
deleted,0.03008,F
plans,0.03005,F
green,0.03004,F
sanctions,0.03004,M
old,0.03,F
bowen,0.03,M
replace,0.03,M
wish,0.03,M
submitted,0.029971428571428572,M
hereinafter,0.029914285714285713,F
indicate,0.029914285714285713,F
media,0.0299,M
committee,0.02988888888888889,M
confer,0.02984,F
electronic,0.0298,F
fda,0.0298,F
pay,0.0298,F
depart,0.0298,M
implausible,0.0298,M
procedures,0.029777777777777778,F
repose,0.02975,F
stare,0.029733333333333334,F
check,0.029714285714285714,M
examining,0.0297,M
excluding,0.0297,M
insured,0.0297,M
should,0.02967142857142857,M
unions,0.02964,F
origin,0.02964,M
policies,0.029625,F
separately,0.0296,M
member,0.029575,M
en,0.02957142857142857,M
hence,0.02957142857142857,M
buckley,0.02955,M
ethnic,0.0295,F
operator,0.0295,F
also,0.02945714285714286,F
assessed,0.0294,F
bribery,0.0294,F
particularly,0.0294,M
recognition,0.0294,M
rent,0.0294,M
stage,0.029371428571428573,F
subjects,0.029366666666666666,M
cong,0.029333333333333333,F
licensing,0.0293,M
provide,0.0293,M
punishable,0.0293,M
somewhat,0.02922857142857143,M
invokes,0.0292,F
authors,0.0292,M
call,0.0292,M
debtors,0.0292,M
excuse,0.0292,M
golden,0.0292,M
voting,0.0292,M
extent,0.029155555555555556,F
principal,0.029155555555555556,M
presented,0.02914,M
representatives,0.029114285714285714,M
artificial,0.0291,F
owed,0.0291,M
ships,0.0291,M
sense,0.02908888888888889,M
construed,0.029,F
restraint,0.02897142857142857,M
raising,0.02896666666666667,M
vii,0.028933333333333335,F
directs,0.028900000000000002,M
murphy,0.028900000000000002,M
recommendation,0.028900000000000002,M
banks,0.0288,F
caldwell,0.0288,F
neglect,0.0288,F
wyoming,0.0288,F
family,0.0288,M
guideline,0.0288,M
amicus,0.028771428571428573,F
avoiding,0.028766666666666666,M
doctor,0.0287,F
interim,0.0287,F
materiality,0.0287,M
restrictive,0.0287,M
rome,0.0287,M
guilty,0.02868888888888889,M
counsel's,0.0286,F
intellectual,0.0286,F
utah,0.0286,F
relationships,0.0286,M
speedy,0.0286,M
compact,0.028566666666666667,F
harmless,0.028514285714285714,F
negotiations,0.0285,F
rationally,0.0285,F
georgia's,0.0285,M
neutrality,0.0285,M
home,0.02848888888888889,F
dangerousness,0.028480000000000002,F
incurred,0.02844,F
seventh,0.02844,F
va,0.02843333333333333,F
declined,0.0284,F
twice,0.0284,F
insure,0.0284,M
historical,0.02835,M
monetary,0.0283,F
anomalous,0.0283,M
brought,0.028288888888888888,M
extortion,0.02828,M
crown,0.0282,F
drafted,0.0282,M
larceny,0.0282,M
mandated,0.0282,M
wheat,0.0282,M
punishments,0.02812,M
pool,0.0281,F
declaratory,0.0281,M
opportunity,0.02808888888888889,F
ariz,0.028,F
