id,mean_diff,G
municipality,0.0394,M
supremacy,0.0394,M
supported,0.03935,M
greater,0.039333333,M
killed,0.0393,F
fell,0.0393,M
dist,0.039285714,F
instructions,0.03925,F
weapons,0.0392,F
william,0.0392,M
instructed,0.03916,F
delaware,0.039133333,M
arrangements,0.0391,F
harlow,0.0391,F
murder,0.039088889,F
understanding,0.039066667,M
asserts,0.03905,F
scientific,0.03904,M
demonstrated,0.039033333,M
use,0.039018182,M
conception,0.039,F
mitigating,0.039,F
rationally,0.0389,F
color,0.038833333,F
peremptory,0.038685714,F
invalidating,0.038666667,M
reckless,0.03855,F
assault,0.0385,F
proportionality,0.0385,F
candidate,0.0385,M
restricted,0.0385,M
sales,0.038488889,M
physical,0.038466667,F
behavior,0.03845,F
precisely,0.03845,M
field,0.0384,M
options,0.0384,F
attend,0.03835,F
inquiries,0.0383,F
q,0.038285714,F
fundamentally,0.03824,M
story,0.03824,M
prayer,0.0382,F
stage,0.0382,M
little,0.038111111,M
accurate,0.0381,F
importation,0.0381,M
certified,0.03804,F
items,0.03804,F
deliberate,0.038,F
numerous,0.038,M
words,0.037945455,M
civil,0.037927273,F
companies,0.037925,F
intact,0.0379,F
banks,0.037866667,F
impermissible,0.037833333,F
secured,0.0378,M
most,0.037781818,M
abandon,0.0377,F
nonprofit,0.0377,F
roughly,0.0377,M
two,0.037690909,M
voir,0.03764,M
mootness,0.0376,M
county,0.037577778,F
wide,0.0375,F
don't,0.0374,F
intentional,0.0374,F
odd,0.0374,M
notice,0.037309091,F
collected,0.0373,F
conscience,0.0373,F
hobbs,0.0373,F
minimal,0.03724,F
named,0.03724,M
johnson,0.0372,F
aff'd,0.0372,F
apportionment,0.0372,F
appellate,0.0372,M
implausible,0.0372,M
implication,0.0372,M
bona,0.03715,M
fide,0.03715,M
immune,0.0371,M
bill,0.037066667,F
incentives,0.037,F
governmental,0.036911111,F
constitute,0.036866667,M
flexibility,0.0368,F
gregory,0.0368,F
objective,0.036777778,M
easy,0.03676,M
maine,0.03675,F
communicate,0.03675,M
client,0.036714286,F
intend,0.0367,F
reconsideration,0.0366,F
relationship,0.0366,F
contingent,0.0366,M
settle,0.0365,F
comes,0.036485714,F
prison,0.036466667,F
declaratory,0.03644,M
adult,0.036433333,F
feet,0.0364,M
golden,0.0364,M
hypothetical,0.0364,M
territory,0.0364,M
plaintiff’s,0.03635,M
someone,0.0363,M
affairs,0.036228571,F
opinions,0.036175,M
march,0.03615,F
savings,0.03612,F
drafters,0.0361,F
appealed,0.036066667,F
approved,0.03605,M
trucking,0.036,F
confront,0.036,M
blanket,0.036,F
agents,0.036,M
perjury,0.036,M
found,0.035981818,F
energy,0.03595,M
marine,0.0359,F
correction,0.0359,M
crucial,0.03584,F
overlooks,0.0358,F
wl,0.0358,F
protective,0.03575,F
sections,0.035733333,M
impartial,0.03572,M
both,0.035636364,M
hudson,0.035633333,M
mining,0.0356,M
c.j,0.0355,M
vii,0.035488889,F
earliest,0.0354,M
franchise,0.0354,M
mills,0.0354,M
workable,0.0354,M
greatly,0.0353,F
declaring,0.0353,M
essence,0.03524,M
concurrence,0.035233333,F
nation's,0.0352,F
opt,0.0352,F
difficulties,0.0352,M
forest,0.0352,M
heard,0.035133333,F
person's,0.0351,F
illustrates,0.0351,M
laws,0.035036364,M
industrial,0.035,M
materially,0.035,M
needed,0.035,M
striking,0.03492,M
ad,0.0349,M
written,0.034888889,F
ing,0.034885714,M
argument,0.034872727,M
justification,0.034866667,M
harassment,0.0348,F
independence,0.0348,F
appointment,0.0348,M
feb,0.0348,M
still,0.034777778,M
deadly,0.0347,F
instruments,0.0347,F
show,0.034666667,F
approach,0.03462,M
highly,0.0346,F
ca,0.034581818,F
lawyer,0.034575,M
father,0.03455,F
rejects,0.034533333,F
runs,0.03452,F
dire,0.03444,M
state,0.034418182,F
conveyed,0.0344,F
questionable,0.0344,F
bradley,0.0344,M
strongly,0.03436,F
provides,0.034309091,M
searching,0.0343,M
outcome,0.034228571,M
dismissal,0.0342,M
abandoned,0.03415,F
high,0.034111111,F
ariz,0.034,F
shell,0.034,F
injunction,0.03395,F
article,0.033933333,M
permitting,0.033925,M
initial,0.033911111,M
although,0.033909091,F
criminal,0.033909091,F
collins,0.0339,M
firearm,0.033885714,F
mind,0.0338,F
deferred,0.0338,F
tend,0.0338,M
worse,0.0338,M
promulgated,0.03376,M
aside,0.03375,M
zoning,0.0337,M
unemployment,0.0337,F
original,0.033688889,M
taxpayers,0.033633333,M
workers,0.033622222,F
impede,0.0336,F
important,0.0336,M
reveal,0.03355,M
dangerousness,0.03352,F
raises,0.03352,M
title,0.033418182,F
enables,0.0334,F
one's,0.0334,F
luggage,0.0334,M
male,0.03335,F
rome,0.03335,M
burdens,0.033342857,M
occurred,0.033325,M
version,0.033314286,F
div,0.0333,F
idaho,0.0333,F
improperly,0.0333,F
tests,0.0333,M
cal,0.033275,F
increase,0.033275,F
university,0.033275,F
prevail,0.03324,F
promise,0.03324,M
analogous,0.033233333,F
inc,0.033218182,F
intermediate,0.0332,M
van,0.0332,M
sufficiently,0.033075,F
respondents,0.033072727,F
circumstance,0.033028571,F
contribution,0.033,F
rel,0.033,M
served,0.03295,F
unanimously,0.03295,F
citations,0.032933333,F
automobile,0.032933333,M
selling,0.03292,M
justifying,0.0329,M
between,0.032818182,M
cl,0.0328,M
undoubtedly,0.0328,M
indicating,0.03272,M
adequate,0.032711111,M
nlra,0.0327,F
ten,0.0327,F
prevented,0.0327,M
rec,0.032633333,F
preparation,0.0326,F
ignores,0.0326,M
wall,0.0326,M
knows,0.03252,M
lien,0.032485714,F
ward,0.032466667,F
commentators,0.0324,F
decide,0.032377778,M
master,0.0323,F
period,0.0323,F
wrongful,0.0323,F
channel,0.0323,F
giving,0.032275,F
led,0.032233333,M
employee's,0.0322,M
half,0.0322,M
precise,0.0322,M
non,0.032177778,M
m,0.03195,F
england,0.03192,M
chemical,0.0319,M
regular,0.0319,M
vice,0.0319,M
west,0.031888889,F
abortion,0.03185,F
party’s,0.03184,M
awarding,0.0318,F
ha,0.0318,M
virtually,0.031675,M
doe,0.031666667,F
addresses,0.03164,M
discriminate,0.031633333,M
reynolds,0.0316,F
paid,0.03155,F
broadly,0.031533333,F
saving,0.0315,F
threatened,0.03144,M
commonly,0.0314,F
modified,0.0314,F
trusts,0.0314,M
more,0.031381818,M
rehearing,0.0313,F
oct,0.0313,F
penry,0.0313,F
commencement,0.0313,M
granted,0.031266667,F
securing,0.031266667,F
faa,0.03124,F
tennessee,0.03124,F
red,0.0312,F
afforded,0.031133333,F
rehabilitation,0.0311,F
malice,0.031033333,M
innocent,0.031028571,F
called,0.031022222,M
concurrent,0.031,F
join,0.031,M
maximum,0.03095,F
dealer,0.03095,M
exercises,0.0309,F
tenth,0.0309,F
wainwright,0.0309,F
term,0.030872727,M
characterization,0.03084,F
expense,0.030828571,F
allowance,0.0308,F
left,0.0308,F
phase,0.0308,F
fall,0.030714286,M
god,0.0307,M
inference,0.0307,M
population,0.030685714,M
casino,0.0306,F
peculiar,0.0306,F
funds,0.030577778,M
tenant,0.0305,F
impact,0.030444444,F
katzenbach,0.0304,M
quality,0.0304,M
op,0.03035,F
speedy,0.03035,M
essentially,0.0303,F
mcmillan,0.0303,F
williams,0.030275,F
basic,0.030266667,M
subjected,0.030233333,M
governs,0.0302,F
repeat,0.0302,M
funding,0.03012,M
receiving,0.0301,F
offenders,0.03005,F
entity,0.03,F
quickly,0.03,F
suspended,0.02995,F
consumer,0.029914286,F
black,0.029911111,M
honor,0.0299,F
argued,0.0299,M
receipts,0.0299,M
indians,0.029885714,M
categories,0.029828571,M
hoc,0.0298,M
powers,0.0298,M
details,0.02976,M
enhancement,0.02975,F
legislature's,0.0297,F
estate,0.02965,M
waived,0.02964,F
investment,0.0296,F
j,0.0296,F
get,0.0296,M
alj,0.0295,F
cone,0.0295,F
changes,0.029475,M
lines,0.02945,M
awarded,0.0294,F
participation,0.0294,F
complaining,0.0294,M
morrison,0.0294,M
morrissey,0.0294,M
technical,0.0294,M
identified,0.029375,M
associations,0.02935,F
error,0.029309091,F
depend,0.029266667,F
legal,0.029254545,M
applicant,0.029233333,M
secular,0.0292,F
murders,0.02915,F
objectively,0.02915,M
long,0.029109091,F
domicile,0.0291,F
fetus,0.0291,F
informal,0.0291,F
chairman,0.0291,M
collateral,0.029075,M
almost,0.029066667,M
quotation,0.029022222,F
erroneously,0.029,F
planned,0.029,F
refuses,0.029,F
defaulted,0.029,M
begins,0.028933333,M
discretion,0.028909091,F
refuse,0.0289,M
uncertainty,0.0289,M
conditions,0.028866667,F
human,0.02885,M
south,0.02885,M
criterion,0.0288,F
retain,0.0288,F
signs,0.0288,M
were,0.028781818,M
treating,0.02872,M
thompson,0.028628571,F
covering,0.0286,F
nonmembers,0.0286,M
always,0.028577778,M
receive,0.028577778,M
nevertheless,0.02855,F
citizen,0.028525,M
success,0.02852,F
overrule,0.0285,F
assumptions,0.0285,M
associated,0.028485714,M
depends,0.028485714,M
remain,0.028466667,F
promotion,0.02844,F
appoint,0.0284,M
settled,0.028325,M
filed,0.02832,F
retroactive,0.028314286,M
effectuate,0.0283,F
occurs,0.0283,F
washington,0.0283,M
inappropriate,0.02824,F
decades,0.02824,M
blackmun,0.028233333,M
dc,0.0282,F
financial,0.028125,F
interested,0.02812,F
perception,0.0281,M
becomes,0.028085714,F
navigable,0.028,F
personally,0.028,F
cite,0.028,M
invocation,0.028,M
patents,0.028,M
once,0.027977778,F
operating,0.02796,M
contract,0.027911111,M
aliens,0.02785,M
careful,0.027833333,M
supporting,0.027828571,F
team,0.0278,F
zone,0.0278,F
pt,0.0278,M
restrictions,0.0278,M
torts,0.0278,M
completely,0.027685714,F
worth,0.027685714,F
juvenile,0.02764,F
road,0.0276,F
brewer,0.0276,M
mar,0.02755,M
advisory,0.02752,M
closing,0.0275,F
mullane,0.0275,F
purchasers,0.0275,F
corporation,0.027466667,F
apparently,0.027466667,M
testimony,0.027444444,F
percent,0.0274,F
contention,0.0274,M
allegation,0.02736,M
terry,0.02735,F
graham,0.0273,F
arbitrator,0.0273,M
motions,0.0273,M
attempt,0.027288889,M
contracts,0.027266667,M
hostile,0.0272,F
schedule,0.0272,F
assured,0.0272,M
facto,0.0272,M
legality,0.0272,M
jail,0.02716,F
maritime,0.027133333,F
existence,0.027133333,M
philadelphia,0.0271,M
sale,0.027088889,M
accordance,0.027085714,M
abstract,0.027066667,F
who,0.027054545,M
paul,0.027,M
tried,0.027,M
welfare,0.027,M
stay,0.02695,F
accepted,0.026925,M
broader,0.026914286,M
wisconsin,0.0269,F
exposure,0.0269,M
older,0.0269,M
better,0.026888889,M
alternatives,0.02684,F
maintaining,0.02684,F
appellant,0.026828571,M
determines,0.0268,F
baldwin,0.0268,M
now,0.026709091,M
driver,0.0267,M
primarily,0.026675,M
crimes,0.026666667,F
object,0.026628571,M
threatens,0.0266,F
california’s,0.0266,M
selected,0.0266,M
larceny,0.02655,F
determination,0.02654,F
unless,0.02654,M
head,0.02652,F
outweigh,0.0265,F
accuracy,0.02644,F
simmons,0.0264,F
probably,0.0264,M
unequivocally,0.0264,M
trafficking,0.02635,M
lending,0.0263,F
enjoy,0.02628,M
declined,0.026266667,F
meant,0.02625,M
gilbert,0.0262,F
persons,0.026181818,F
law,0.026181818,M
argue,0.026125,M
published,0.026,F
interfere,0.026,F
licensing,0.026,F
beside,0.026,M
finding,0.02596,F
copyright,0.025925,M
autonomy,0.0259,F
competence,0.0259,F
friendly,0.0259,F
shortly,0.0259,F
successive,0.025866667,M
doubts,0.02584,M
presenting,0.0258,F
patent,0.025775,M
corps,0.02575,F
douglas,0.02572,M
minimize,0.0257,M
require,0.025690909,M
victims,0.025685714,F
nevada,0.02564,M
convincing,0.0256,M
residual,0.0256,M
advocacy,0.02555,M
blue,0.025533333,M
equal,0.0255,F
postconviction,0.02548,F
court,0.025472727,F
category,0.02545,F
lose,0.02544,F
whitley,0.0254,F
appointed,0.0254,M
sell,0.0254,M
code,0.025381818,F
partnership,0.02535,F
interpretations,0.02532,M
upset,0.0253,F
wyoming,0.0253,F
murray,0.0253,M
unanimous,0.0253,M
involves,0.02525,F
ashcroft,0.0252,F
dividends,0.0252,F
friends,0.0252,F
neglect,0.0252,F
quota,0.0252,F
wait,0.0252,M
client's,0.0251,F
fish,0.0251,F
amounted,0.0251,M
factors,0.025088889,F
superior,0.025057143,F
capacity,0.02505,F
misrepresentation,0.025,M
membership,0.02496,F
discriminates,0.02495,M
base,0.02492,F
eligibility,0.02492,M
limit,0.024866667,M
compliance,0.02485,F
conceded,0.02484,F
assert,0.024828571,F
nominal,0.0248,F
officer's,0.0248,F
parochial,0.0248,F
kind,0.024777778,M
persuaded,0.02476,M
task,0.0247,F
compared,0.02468,M
unlawful,0.024644444,M
drawing,0.02464,M
list,0.0246,F
formed,0.0246,M
supra,0.024581818,M
decides,0.024533333,M
reference,0.024533333,M
ultimate,0.024525,M
replaced,0.0245,F
passage,0.024485714,M
panel,0.024433333,F
processing,0.0244,F
substance,0.0244,M
sanctions,0.0244,M
address,0.024377778,F
payments,0.024325,F
allege,0.0243,M
hunt,0.0243,M
distinguishes,0.024266667,M
into,0.024218182,F
process,0.0242,F
settlements,0.0242,F
ballot,0.0242,M
harmless,0.024133333,F
holmes,0.02412,M
committees,0.0241,M
nov,0.024066667,F
deposition,0.024,F
requested,0.024,F
research,0.024,F
revised,0.024,F
abroad,0.024,M
village,0.024,M
alleging,0.02395,F
white,0.023911111,F
adopting,0.0239,F
calculation,0.0239,M
acting,0.023885714,F
simple,0.02385,M
tradition,0.023833333,M
municipal,0.023828571,M
rejecting,0.023828571,M
progress,0.0238,F
equally,0.023775,M
acceptable,0.02376,M
confessions,0.02375,M
directive,0.0237,F
publishing,0.0237,M
chose,0.02364,F
river,0.023628571,M
data,0.0236,F
direction,0.0236,F
lawrence,0.0236,F
guidance,0.0236,M
unenforceable,0.0236,M
material,0.023577778,M
low,0.023533333,F
ii,0.023527273,M
entitlement,0.0235,F
focuses,0.0235,M
administrative,0.02342,M
arms,0.0234,F
enhance,0.0234,F
prosecutors,0.023233333,F
premises,0.0232,F
alaska,0.0232,F
audience,0.0232,F
medicaid,0.0232,M
medicare,0.0232,M
further,0.023181818,M
performance,0.02315,F
saw,0.02315,F
recognition,0.023114286,F
conducted,0.023114286,M
guard,0.0231,F
contemplated,0.0231,M
advantage,0.023085714,F
right,0.023054545,F
impeachment,0.023,F
categorically,0.023,M
looked,0.023,M
remainder,0.023,M
sign,0.02295,M
factual,0.022866667,M
bodily,0.0228,F
cert,0.0228,F
enabling,0.0228,F
heavy,0.0228,F
likelihood,0.0228,F
arrangement,0.0228,M
youth,0.02272,F
mitchell,0.0227,M
orders,0.022675,F
self,0.022644444,M
wearing,0.0226,F
back,0.022577778,M
clearly,0.02256,F
offered,0.022525,F
terms,0.022509091,M
gray,0.0225,F
tobacco,0.0225,F
borne,0.0225,M
exhaust,0.0225,M
venue,0.0225,M
instruction,0.02245,F
physician,0.02244,F
functions,0.022428571,F
debate,0.022428571,M
disclose,0.0224,F
explosives,0.0224,F
ranging,0.0224,F
employee’s,0.0224,M
motors,0.0224,M
areas,0.022325,M
infringement,0.02232,M
prisons,0.0223,M
knowledge,0.022244444,M
sometimes,0.02215,M
martinez,0.022133333,F
reliability,0.022133333,F
particular,0.022109091,F
save,0.022066667,M
excess,0.02204,M
dispositive,0.022,F
earning,0.022,F
concededly,0.022,M
agency,0.021981818,M
constituted,0.02196,M
relate,0.02195,M
banking,0.0219,F
foregoing,0.0219,M
felt,0.02188,M
reader,0.0218,M
warren,0.0218,M
decrees,0.0217,F
extend,0.021675,M
dependent,0.02164,M
injunctions,0.0216,F
instruct,0.0216,F
alien,0.0216,M
drafting,0.0216,M
export,0.0216,M
fla,0.02155,F
minimum,0.02155,F
mrs,0.021514286,F
carriage,0.0215,F
guideline,0.0215,F
willing,0.021466667,M
adea,0.02144,M
marital,0.02144,M
directs,0.0214,F
prompted,0.0214,F
translation,0.0214,F
brandeis,0.0214,M
surveillance,0.0214,M
turning,0.0214,M
actors,0.02135,F
promptly,0.021333333,F
apprendi,0.0213,F
flawed,0.0213,F
pacific,0.0213,F
strickland,0.021266667,M
paragraph,0.021257143,M
opportunity,0.021244444,F
substantive,0.021244444,M
disclaimer,0.0212,F
federally,0.0212,F
thompson's,0.0212,F
detroit,0.0212,M
foia,0.0212,M
bring,0.021175,M
surrounding,0.02116,M
arguably,0.021133333,M
books,0.02112,M
end,0.021111111,M
evasion,0.0211,F
hendricks,0.0211,F
transmission,0.0211,F
removed,0.021085714,F
conner,0.021,F
jones,0.021,F
parratt,0.021,F
psychologists,0.021,F
reorganization,0.021,F
royer,0.021,F
ships,0.021,F
sphere,0.021,F
supervisors,0.021,F
tier,0.021,F
aguilar,0.021,M
duncan,0.021,M
grand,0.021,M
happened,0.021,M
page,0.02095,M
inter,0.02092,F
compensate,0.0209,M
ownership,0.020885714,F
detention,0.020875,M
plain,0.020822222,M
prove,0.0208,F
harper,0.0208,M
statements,0.0208,M
complex,0.0207,M
deduction,0.0207,M
facie,0.0207,M
pleadings,0.0207,M
irs,0.02068,F
tariff,0.02064,F
wrongly,0.0206,M
sess,0.020575,F
coastal,0.020533333,F
proviso,0.0205,F
investigations,0.0204,F
reluctance,0.0204,F
entitle,0.0204,M
established,0.020327273,M
lower,0.020311111,F
es,0.0203,M
n.e,0.020266667,F
last,0.020266667,M
acted,0.02025,F
mcintyre,0.0202,F
vary,0.0202,F
ineligible,0.0202,M
purposeful,0.0202,M
ability,0.020177778,F
sheriff,0.02016,F
december,0.02012,M
rail,0.0201,M
representative,0.020075,M
inapplicable,0.02004,M
origin,0.02004,M
while,0.020018182,F
are,0.020018182,M
lay,0.02,M
withhold,0.02,M
military,0.019975,F
framed,0.0199,F
purchased,0.019866667,F
easily,0.0198,M
teachers,0.01976,F
beliefs,0.01975,F
border,0.01975,M
critical,0.01975,M
TRUE,0.01974,M
asarco,0.0197,F
subcontractor,0.0197,M
depart,0.0197,M
enjoyed,0.019666667,F
united,0.019654545,M
stated,0.0196,F
interpret,0.0196,M
falsely,0.0195,F
unjust,0.0195,M
delay,0.01945,M
definition,0.019444444,M
employee,0.0194,M
defective,0.01935,F
mexico,0.019233333,M
visible,0.0192,F
practicable,0.0192,M
subsidiary,0.0192,M
thinks,0.0192,M
bond,0.01916,F
nations,0.0191,F
plurality's,0.0191,F
admits,0.0191,M
director,0.0191,M
draws,0.0191,M
ended,0.0191,M
citizens,0.019044444,M
mere,0.019044444,M
enter,0.019028571,M
actions,0.019,F
contributions,0.019,M
medication,0.019,M
subdivisions,0.019,M
crim,0.01895,F
central,0.018933333,M
attachment,0.0189,F
imposing,0.018885714,M
described,0.018866667,M
obtaining,0.018857143,F
setting,0.01885,F
paying,0.01884,M
voter,0.018833333,F
disabled,0.018833333,M
action,0.018818182,F
extraordinary,0.0188,F
fourth,0.0188,F
retained,0.01875,F
justified,0.01875,M
suppression,0.018733333,F
roe,0.0187,F
compiled,0.0187,M
confirmed,0.0187,M
nondiscriminatory,0.0187,M
nlrb,0.018685714,F
comprehensive,0.018666667,M
exempt,0.01865,F
probable,0.018644444,M
uncertain,0.01864,F
enumerated,0.0186,M
exceed,0.0185,F
executing,0.0185,M
carrying,0.018485714,F
its,0.018436364,M
similar,0.01842,M
furthermore,0.0184,F
docket,0.0184,M
among,0.018377778,F
chooses,0.01836,F
john,0.01836,F
debtor,0.018314286,F
navy,0.0183,F
sovereignty,0.0183,F
absence,0.018288889,F
separately,0.01824,M
guns,0.0182,F
properties,0.0182,F
date,0.018177778,M
determine,0.01816,F
intrastate,0.01816,M
environment,0.018133333,M
constitutional,0.018109091,M
liens,0.0181,F
tenure,0.018066667,M
elect,0.01804,M
legislators,0.01804,M
materiality,0.018,F
emption,0.017942857,M
fill,0.01792,M
of,0.017909091,M
considers,0.01784,M
immigration,0.017833333,M
embrace,0.0178,M
advised,0.01775,M
average,0.0177,M
yet,0.0177,M
fully,0.017675,F
allegations,0.017657143,F
tolling,0.0176,F
negligent,0.01755,F
allegedly,0.017533333,M
motor,0.017525,M
individualized,0.01752,F
breaking,0.0175,F
supplemental,0.0175,F
games,0.0175,M
five,0.01745,F
bounds,0.01744,F
permanent,0.01744,F
furthers,0.0174,F
things,0.0174,M
control,0.01732,F
felonies,0.0173,M
exclusion,0.017275,M
goes,0.017228571,M
exceeding,0.0172,F
expensive,0.0172,M
defect,0.01716,M
expressing,0.0171,M
favored,0.0171,M
sec,0.0171,M
challenge,0.017066667,F
equity,0.01705,F
issues,0.017044444,M
housing,0.017,F
opposing,0.017,F
person’s,0.017,M
providers,0.017,M
recognize,0.017,M
survey,0.017,M
forfeiture,0.016914286,M
res,0.0169,F
nowhere,0.0168,F
oppose,0.0168,M
delegated,0.01675,M
rule,0.016745455,F
accorded,0.016733333,F
pressure,0.0167,F
adequately,0.0166,F
defend,0.0166,F
exigent,0.0166,F
supervisory,0.0166,F
authorities,0.0166,M
creditor,0.0166,M
attached,0.01652,F
randolph,0.0165,F
billing,0.0165,M
defects,0.0165,M
x,0.0165,M
retaliation,0.016485714,M
seek,0.016466667,M
mechanism,0.01644,F
existed,0.0164,F
powerful,0.0164,F
transportation,0.0164,M
forms,0.016314286,F
british,0.0163,F
encouraging,0.0163,F
eye,0.0163,M
preferred,0.0163,M
complaints,0.016266667,M
mass,0.0162,F
recommended,0.0162,F
distinguish,0.0162,M
enable,0.0162,M
relating,0.0162,M
alleged,0.016177778,F
doctors,0.01615,F
relative,0.01612,F
justifies,0.01612,M
ftca,0.0161,M
jenkins,0.016,M
courtroom,0.0159,F
execution,0.0159,F
assigned,0.01588,M
doing,0.015866667,F
confirm,0.015866667,M
application,0.015836364,F
chain,0.0158,M
no,0.015745455,M
confession,0.0157,F
waive,0.0157,F
prescribe,0.01564,F
prospectus,0.0156,F
relationships,0.0156,M
residential,0.0156,F
plurality’s,0.01555,F
achieved,0.01555,M
involuntary,0.01555,M
commit,0.015514286,F
authorizes,0.015514286,M
en,0.0155,F
lucas,0.0155,F
retarded,0.0155,F
yale,0.0155,F
intervene,0.0155,M
s.e,0.0155,M
railroad,0.015466667,F
precedents,0.015422222,M
realm,0.0154,F
intelligence,0.0154,M
mother,0.01536,F
listed,0.01532,F
believing,0.0153,M
utterly,0.0153,M
explaining,0.015285714,M
airlines,0.015266667,F
length,0.015233333,M
relies,0.015222222,M
viewed,0.0152,F
pay,0.01518,F
hold,0.015177778,F
alimony,0.01515,F
placed,0.015125,M
taxable,0.0151,M
juveniles,0.0151,F
awareness,0.0151,M
violated,0.015066667,F
disagree,0.01505,F
force,0.015,F
demonstrating,0.015,M
thing,0.014975,M
prescription,0.01496,F
utilities,0.01495,F
disposition,0.014925,M
north,0.0149,F
unitary,0.0149,F
accompanied,0.0149,M
alike,0.0149,M
fault,0.0149,M
helps,0.0149,M
formulation,0.014866667,M
willingness,0.0148,M
indeed,0.014781818,M
franklin,0.0147,F
real,0.014666667,M
regulated,0.014628571,M
parker,0.0146,F
empirical,0.0146,M
subchapter,0.0146,M
proposition,0.014577778,M
whole,0.014577778,M
asks,0.01456,F
turner,0.01456,F
efforts,0.01455,F
aware,0.01455,M
unauthorized,0.0145,F
concerted,0.0145,M
suffers,0.0145,M
meet,0.014475,F
initiated,0.014466667,F
each,0.014418182,F
fixed,0.0144,F
guards,0.0144,F
moment,0.0144,F
routine,0.0144,F
revision,0.01435,F
weapon,0.014333333,F
entry,0.014325,F
waiver,0.014325,M
unclear,0.01432,M
intends,0.0143,F
principled,0.014266667,M
fairly,0.01425,F
dollar,0.0142,F
outside,0.0142,M
secretary,0.0142,M
implications,0.01415,F
elementary,0.0141,M
endorsement,0.0141,M
loans,0.0141,M
accounts,0.0141,F
somehow,0.01408,M
representation,0.01405,M
familiar,0.014,M
skinner,0.014,M
purposes,0.013981818,M
laches,0.01395,M
levels,0.01395,M
grave,0.01392,F
internet,0.0139,M
net,0.0139,M
erisa,0.013885714,M
impossible,0.013885714,M
weighing,0.013866667,F
evaluated,0.0138,F
nationwide,0.0138,F
revealed,0.0138,F
evil,0.01375,M
deliberately,0.01372,F
valid,0.013711111,M
exceptional,0.0137,M
applying,0.013688889,M
bar,0.013688889,M
involve,0.01365,M
cable,0.013633333,F
wage,0.013633333,F
magistrate,0.013628571,M
destroy,0.0136,F
pipeline,0.0136,M
terminate,0.01352,M
farmers,0.0135,F
mission,0.0135,F
photo,0.0135,F
names,0.0135,M
qualifications,0.0135,M
modification,0.01345,F
age,0.01345,M
about,0.013418182,M
transferred,0.0134,F
our,0.013381818,M
copy,0.01335,F
turn,0.013311111,F
inherent,0.013285714,M
continue,0.0132,M
dismiss,0.0132,M
ricks,0.0132,M
taxes,0.013155556,M
corp,0.013133333,F
observing,0.0131,F
promises,0.0131,F
risk,0.013066667,F
adopts,0.01304,F
insistence,0.013,M
sample,0.013,M
proof,0.012911111,F
investigation,0.0129,F
prosecuted,0.0129,F
quid,0.0129,F
homosexual,0.0129,M
recall,0.012866667,M
brady,0.01284,F
casey,0.01284,F
requirement,0.012818182,F
influence,0.0128,F
dual,0.0128,M
foot,0.0128,M
threats,0.0128,M
resources,0.012725,M
stat,0.012709091,F
sees,0.0127,M
unambiguously,0.0127,M
qualify,0.012628571,F
describing,0.0126,F
consequences,0.0126,M
fields,0.0126,M
all,0.012545455,M
raised,0.012525,M
naturalization,0.0125,M
act’s,0.01244,M
era,0.0124,F
strip,0.0124,F
arkansas,0.0124,M
decisis,0.012333333,F
exists,0.012325,M
strictly,0.01232,M
suffices,0.0123,M
operations,0.012266667,F
pet,0.012266667,F
coverage,0.01225,F
stare,0.012233333,F
composition,0.0122,M
desired,0.0122,M
judge,0.012181818,M
commission's,0.0121,F
files,0.0121,F
prepared,0.0121,F
retail,0.0121,F
admit,0.0121,M
feasible,0.0121,M
studies,0.0121,M
treasury,0.01208,F
award,0.012066667,F
purchaser,0.012066667,M
delivery,0.012033333,M
foundation,0.012033333,M
york,0.012018182,F
fail,0.012,F
invariably,0.012,F
neutral,0.012,F
pharmacy,0.012,F
diligence,0.012,M
subject,0.012,M
neither,0.011927273,M
concern,0.011911111,M
usual,0.0119,F
discern,0.0119,M
extended,0.011828571,M
selection,0.011828571,M
historic,0.0118,M
commission,0.011781818,F
qualified,0.01175,M
recommendation,0.0117,M
iowa,0.011685714,M
materials,0.0116,F
deleted,0.01152,F
guaranteed,0.0115,M
brown,0.01145,M
punishments,0.011433333,M
controlling,0.011428571,M
seen,0.0114,F
abusive,0.0114,M
plainly,0.0114,M
sensitive,0.0114,M
warden,0.0114,M
vote,0.011377778,M
produce,0.01135,M
redress,0.01135,F
let,0.0113,M
seizures,0.0112,F
fraudulent,0.0112,M
market,0.011177778,M
testing,0.011133333,F
u.s,0.011127273,F
sanction,0.011033333,F
arbitrators,0.011,F
suppressed,0.011,F
avoids,0.011,M
feature,0.011,M
outset,0.0109,M
taxation,0.01085,F
originally,0.01084,F
incarceration,0.0108,M
association,0.010777778,F
re,0.010711111,F
drivers,0.0107,F
flexible,0.0107,F
stone,0.0107,F
casts,0.0107,M
greatest,0.0107,M
examination,0.01065,F
subjective,0.010633333,F
announced,0.0106,F
hughes,0.0106,F
warnings,0.0106,F
authorizing,0.0106,M
b,0.010581818,F
avoid,0.010577778,M
americans,0.01056,F
categorical,0.01055,F
speak,0.010485714,M
conservation,0.0104,F
april,0.01036,F
step,0.01035,M
chambers,0.0103,M
consistently,0.010285714,F
want,0.010233333,M
lemon,0.0102,F
bacchus,0.0102,M
duration,0.01015,M
discussing,0.010085714,F
contractor,0.01004,M
statutory,0.010018182,F
artificial,0.01,F
bearing,0.01,F
concedes,0.01,F
products,0.01,F
